MatchID,Home_team,Away_team,Score_home,Score_away,Possession_home,Possession_away,Shots_on_target_home,Shots_on_target_away,Shots_home,Shots_away,Touches_home,Touches_away,Passes_home,Passes_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Corners_home,Corners_away,Offsides_home,Offsides_away,Yellow_cards_home,Yellow_cards_away,Fouls_conceded_home,Fouls_conceded_away,Red_cards_home,Red_cards_away,year,Expenditures_home,Arrivals_home,Income_home,Departures_home,Expenditures_away,Arrivals_away,Income_away,Departures_away
5810,Bolton,Charlton,1,1,63.8,36.2,4,2,13,3,530,447,368,220,9,16,19,93,10,0,2,2,0,1,8,14,0,0,2007,19.38,16,4.39,16,24.68,31,2.59,36
5812,Man Utd,Watford,4,0,67.2,32.8,6,1,25,4,705,403,541,259,21,27,9,26,7,2,1,0,2,2,11,11,0,0,2007,31.01,25,20.52,29,11.97,29,15.39,23
5813,Newcastle,Aston Villa,3,1,49.4,50.6,4,5,11,21,524,552,357,343,20,23,33,34,3,7,1,7,1,1,16,14,0,0,2007,36.34,8,12.74,14,28.16,17,2.08,18
5806,Portsmouth,Middlesbrough,0,0,59.0,41.0,4,5,22,8,604,479,414,275,28,25,21,49,10,5,5,8,0,1,10,11,0,0,2007,10.37,28,1.43,32,12.88,20,5.33,24
5808,Sheffield Utd,Fulham,2,0,49.2,50.8,7,0,17,8,495,510,320,336,23,9,31,33,5,4,4,2,1,1,15,12,0,0,2007,20.55,35,3.79,38,15.73,19,11.99,26
5809,West Ham,Liverpool,1,2,48.5,51.5,5,5,11,16,597,610,418,438,24,26,29,37,4,9,1,3,1,1,12,11,0,0,2007,79.63,22,7.7,23,52.44,27,23.94,28
5807,Reading,Wigan,3,2,38.4,61.6,8,10,19,17,459,661,273,461,15,22,43,35,4,3,4,0,1,1,12,13,0,0,2007,10.52,25,0.0,19,29.24,23,27.73,25
5805,Watford,Blackburn,2,1,49.3,50.7,6,1,20,23,542,541,327,339,13,13,55,38,9,6,1,2,2,0,14,7,0,0,2007,11.97,29,15.39,23,18.84,21,19.28,25
5804,Wigan,Everton,0,2,51.7,48.3,4,5,15,8,544,507,384,342,15,21,34,31,6,6,1,0,0,1,14,17,0,0,2007,29.24,23,27.73,25,20.41,11,2.85,16
5803,Arsenal,Man Utd,2,1,50.2,49.8,8,4,21,12,639,633,432,438,29,24,45,44,8,6,1,2,1,3,14,12,0,0,2007,17.1,18,14.85,21,31.01,25,20.52,29
5797,Liverpool,Chelsea,2,0,45.5,54.5,7,2,20,13,527,613,333,412,40,29,40,33,3,7,1,2,0,1,10,18,0,0,2007,52.44,27,23.94,28,101.43,23,59.96,22
5795,Aston Villa,Watford,2,0,56.6,43.4,5,3,17,14,564,411,349,257,21,28,58,17,7,6,4,2,2,0,15,21,0,0,2007,28.16,17,2.08,18,11.97,29,15.39,23
5796,Fulham,Spurs,1,1,40.8,59.2,5,3,14,11,441,584,269,399,25,25,34,34,5,6,2,6,2,3,18,18,1,0,2007,15.73,19,11.99,26,69.54,23,44.06,23
5799,Middlesbrough,Bolton,5,1,44.6,55.4,4,5,10,14,548,567,338,411,23,26,53,12,1,8,3,4,1,3,13,15,0,1,2007,12.88,20,5.33,24,19.38,16,4.39,16
5800,Newcastle,West Ham,2,2,61.3,38.7,6,6,16,13,534,426,393,252,19,22,19,30,10,2,0,0,3,4,18,29,0,0,2007,36.34,8,12.74,14,79.63,22,7.7,23
5801,Portsmouth,Charlton,0,1,52.4,47.6,5,5,16,9,505,489,298,297,17,22,40,55,10,7,8,4,0,2,8,11,0,0,2007,10.37,28,1.43,32,24.68,31,2.59,36
5802,Reading,Sheffield Utd,3,1,64.2,35.8,6,1,18,9,550,320,338,185,27,28,42,30,7,2,1,2,1,1,12,9,0,1,2007,10.52,25,0.0,19,20.55,35,3.79,38
5798,Man City,Blackburn,0,3,50.2,49.8,6,4,16,10,611,621,384,407,47,38,39,51,6,3,4,4,1,3,14,11,0,0,2007,7.41,19,4.79,25,18.84,21,19.28,25
5793,Everton,Reading,1,1,54.4,45.6,5,1,17,8,548,494,338,280,32,19,34,53,8,5,5,4,2,2,13,20,0,0,2007,20.41,11,2.85,16,10.52,25,0.0,19
5794,Spurs,Newcastle,2,3,50.7,49.3,11,5,26,13,663,628,455,447,29,21,31,35,5,3,2,4,1,4,7,10,0,0,2007,69.54,23,44.06,23,36.34,8,12.74,14
5786,Bolton,Man City,0,0,63.8,36.2,1,0,8,7,541,331,356,203,22,17,27,35,6,2,4,4,2,2,16,15,0,0,2007,19.38,16,4.39,16,7.41,19,4.79,25
5787,Charlton,Middlesbrough,1,3,58.0,42.0,6,4,18,12,564,430,402,295,19,11,30,33,5,3,1,5,3,1,12,16,0,0,2007,24.68,31,2.59,36,12.88,20,5.33,24
5788,Chelsea,Wigan,4,0,56.1,43.9,6,0,15,2,563,446,370,290,33,28,37,29,7,3,5,5,1,3,15,18,0,0,2007,101.43,23,59.96,22,29.24,23,27.73,25
5789,Man Utd,Aston Villa,3,1,66.9,33.1,9,3,26,6,837,438,650,316,20,27,27,10,8,4,1,0,1,1,8,15,0,0,2007,31.01,25,20.52,29,28.16,17,2.08,18
5790,Sheffield Utd,Portsmouth,1,1,42.0,58.0,4,5,8,14,479,589,310,437,23,20,32,12,2,10,3,1,0,2,16,19,0,0,2007,20.55,35,3.79,38,10.37,28,1.43,32
5785,Blackburn,Arsenal,0,2,58.3,41.7,1,3,14,6,632,522,455,336,24,30,12,46,8,2,4,3,4,0,16,6,0,1,2007,18.84,21,19.28,25,17.1,18,14.85,21
5791,Watford,Liverpool,0,3,39.5,60.5,3,10,8,23,466,623,274,420,25,23,47,52,3,12,4,4,0,0,10,10,0,0,2007,11.97,29,15.39,23,52.44,27,23.94,28
5792,West Ham,Fulham,3,3,50.2,49.8,4,6,11,14,464,464,281,272,42,31,26,32,8,5,5,0,2,6,23,22,1,0,2007,79.63,22,7.7,23,15.73,19,11.99,26
5783,Arsenal,Charlton,4,0,66.8,33.2,13,1,21,5,777,469,611,312,16,21,24,33,8,2,6,0,0,1,12,11,0,1,2007,17.1,18,14.85,21,24.68,31,2.59,36
5784,Aston Villa,Chelsea,0,0,43.7,56.3,0,2,4,23,532,633,316,435,44,31,35,24,5,8,1,3,1,3,8,13,0,0,2007,28.16,17,2.08,18,101.43,23,59.96,22
5776,Liverpool,Bolton,3,0,58.2,41.8,8,0,21,1,674,502,498,349,19,16,32,22,8,8,1,2,0,3,19,14,0,0,2007,52.44,27,23.94,28,19.38,16,4.39,16
5775,Fulham,Watford,0,0,47.3,52.7,4,4,17,16,426,427,247,257,19,15,45,24,6,7,5,9,1,1,6,18,0,1,2007,15.73,19,11.99,26,11.97,29,15.39,23
5777,Man City,Everton,2,1,47.8,52.2,6,4,12,16,512,528,352,365,21,19,35,22,4,6,7,1,2,3,15,14,0,0,2007,7.41,19,4.79,25,20.41,11,2.85,16
5778,Middlesbrough,Sheffield Utd,3,1,46.3,53.7,4,3,14,8,523,557,342,402,17,26,42,23,7,3,3,3,2,1,13,11,0,0,2007,12.88,20,5.33,24,20.55,35,3.79,38
5780,Portsmouth,Spurs,1,1,51.5,48.5,2,6,18,16,558,561,356,323,30,28,27,50,10,6,4,5,1,4,12,15,0,0,2007,10.37,28,1.43,32,69.54,23,44.06,23
5781,Reading,West Ham,6,0,51.1,48.9,8,4,19,9,528,495,318,312,24,31,35,26,3,3,2,5,1,0,7,13,0,0,2007,10.52,25,0.0,19,79.63,22,7.7,23
5782,Wigan,Blackburn,0,3,48.3,51.7,2,2,15,11,484,503,319,344,16,22,26,32,5,5,1,4,0,5,13,19,0,0,2007,29.24,23,27.73,25,18.84,21,19.28,25
5779,Newcastle,Man Utd,2,2,43.8,56.2,7,5,8,23,532,675,383,482,32,23,20,18,1,10,2,0,1,3,11,10,0,0,2007,36.34,8,12.74,14,31.01,25,20.52,29
5768,Charlton,Aston Villa,2,1,54.6,45.4,6,2,17,10,626,513,412,349,25,23,63,36,7,4,1,4,2,1,10,12,0,1,2007,24.68,31,2.59,36,28.16,17,2.08,18
5766,Blackburn,Middlesbrough,2,1,53.3,46.7,5,4,14,9,600,512,406,348,23,23,26,22,6,3,4,1,1,3,16,22,0,0,2007,18.84,21,19.28,25,12.88,20,5.33,24
5767,Bolton,Portsmouth,3,2,50.4,49.6,5,5,11,15,484,494,307,299,26,21,19,59,8,7,3,1,0,1,13,17,0,0,2007,19.38,16,4.39,16,10.37,28,1.43,32
5769,Chelsea,Fulham,2,2,57.2,42.8,3,5,16,13,614,471,393,275,33,23,42,30,5,5,5,1,1,1,15,13,0,0,2007,101.43,23,59.96,22,15.73,19,11.99,26
5770,Everton,Newcastle,3,0,38.5,61.5,9,3,16,9,511,702,311,510,25,21,26,45,7,12,4,1,2,3,10,10,0,0,2007,20.41,11,2.85,16,36.34,8,12.74,14
5771,Man Utd,Reading,3,2,66.4,33.6,11,2,30,10,708,432,524,252,18,20,21,36,13,4,1,0,1,1,9,12,0,1,2007,31.01,25,20.52,29,10.52,25,0.0,19
5773,Spurs,Liverpool,0,1,48.8,51.2,1,4,11,12,592,626,403,430,26,35,26,39,2,3,8,2,0,0,5,21,0,0,2007,69.54,23,44.06,23,52.44,27,23.94,28
5774,West Ham,Man City,0,1,65.6,34.4,2,2,18,7,634,419,453,244,19,24,22,42,6,2,1,5,1,2,15,17,0,0,2007,79.63,22,7.7,23,7.41,19,4.79,25
5772,Sheffield Utd,Arsenal,1,0,35.9,64.1,5,3,13,15,495,671,242,433,34,23,90,41,5,9,7,1,2,3,11,6,0,0,2007,20.55,35,3.79,38,17.1,18,14.85,21
5765,Charlton,Fulham,2,2,48.7,51.3,6,5,13,17,580,579,341,354,40,26,59,38,4,9,6,2,0,0,15,15,0,0,2007,24.68,31,2.59,36,15.73,19,11.99,26
5758,Chelsea,Reading,2,2,63.4,36.6,5,1,18,8,677,428,498,270,16,29,39,24,6,7,2,3,1,1,18,9,0,0,2007,101.43,23,59.96,22,10.52,25,0.0,19
5762,Spurs,Aston Villa,2,1,55.3,44.7,6,3,15,10,646,524,423,340,31,34,35,39,4,4,2,1,1,2,12,13,0,0,2007,69.54,23,44.06,23,28.16,17,2.08,18
5764,West Ham,Portsmouth,1,2,58.6,41.4,3,6,15,14,645,515,455,330,27,27,16,31,6,4,4,3,2,1,15,13,0,0,2007,79.63,22,7.7,23,10.37,28,1.43,32
5756,Blackburn,Liverpool,1,0,48.0,52.0,3,9,10,20,621,659,437,477,19,17,33,40,3,5,4,2,3,2,13,11,0,0,2007,18.84,21,19.28,25,52.44,27,23.94,28
5757,Bolton,Newcastle,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,19.38,16,4.39,16,36.34,8,12.74,14
5759,Everton,Middlesbrough,0,0,57.5,42.5,1,2,12,8,596,476,438,333,23,18,16,32,12,2,0,2,2,1,12,18,0,0,2007,20.41,11,2.85,16,12.88,20,5.33,24
5760,Man Utd,Wigan,3,1,66.3,33.7,8,2,18,7,671,403,500,252,17,32,34,34,8,1,4,2,0,0,12,17,0,0,2007,31.01,25,20.52,29,29.24,23,27.73,25
5761,Sheffield Utd,Man City,0,1,54.1,45.9,4,5,19,11,575,534,352,292,32,42,34,34,8,5,1,3,2,1,10,11,0,0,2007,20.55,35,3.79,38,7.41,19,4.79,25
5763,Watford,Arsenal,1,2,44.1,55.9,4,7,10,17,478,575,279,378,18,23,30,56,7,5,3,5,1,0,12,9,0,0,2007,11.97,29,15.39,23,17.1,18,14.85,21
5746,Arsenal,Blackburn,6,2,53.9,46.1,12,7,20,11,634,538,460,386,18,19,16,24,8,6,3,6,3,3,17,15,0,0,2007,17.1,18,14.85,21,18.84,21,19.28,25
5747,Aston Villa,Man Utd,0,3,37.2,62.8,1,6,11,16,451,702,321,531,17,12,21,27,6,8,2,3,2,2,13,12,0,0,2007,28.16,17,2.08,18,31.01,25,20.52,29
5749,Liverpool,Watford,2,0,57.7,42.3,7,2,18,9,607,436,381,272,28,19,61,19,7,6,4,4,0,0,12,17,0,0,2007,52.44,27,23.94,28,11.97,29,15.39,23
5750,Man City,Bolton,0,2,48.4,51.6,2,2,6,11,441,483,271,304,16,22,43,41,8,2,5,3,1,3,25,17,1,0,2007,7.41,19,4.79,25,19.38,16,4.39,16
5751,Middlesbrough,Charlton,2,0,54.1,45.9,5,4,17,9,547,501,362,322,9,15,48,51,10,5,8,1,0,1,1,8,0,0,2007,12.88,20,5.33,24,24.68,31,2.59,36
5752,Newcastle,Spurs,3,1,45.3,54.7,8,3,11,19,490,606,337,406,41,27,17,29,5,5,4,5,1,1,14,17,0,0,2007,36.34,8,12.74,14,69.54,23,44.06,23
5753,Portsmouth,Sheffield Utd,3,1,47.3,52.7,5,6,13,14,406,490,305,330,7,27,16,24,6,3,3,3,0,2,15,8,0,0,2007,10.37,28,1.43,32,20.55,35,3.79,38
5754,Reading,Everton,0,2,50.3,49.7,6,7,16,14,545,582,339,352,17,27,29,63,12,4,0,4,0,0,13,8,0,0,2007,10.52,25,0.0,19,20.41,11,2.85,16
5755,Wigan,Chelsea,2,3,46.2,53.8,5,6,15,9,527,624,369,425,30,21,23,55,3,6,1,3,2,4,14,11,0,0,2007,29.24,23,27.73,25,101.43,23,59.96,22
5748,Fulham,West Ham,0,0,47.4,52.6,6,5,14,18,508,552,302,345,26,23,55,53,2,7,0,5,1,2,18,18,0,1,2007,15.73,19,11.99,26,79.63,22,7.7,23
5745,Fulham,Middlesbrough,2,1,48.6,51.4,6,6,14,17,563,583,344,367,28,27,66,29,5,6,3,0,0,0,21,17,0,0,2007,15.73,19,11.99,26,12.88,20,5.33,24
5742,Everton,Chelsea,2,3,40.0,60.0,2,5,5,22,447,598,277,424,22,17,31,26,5,6,0,0,1,1,17,10,0,0,2007,20.41,11,2.85,16,101.43,23,59.96,22
5743,Man City,Spurs,1,2,56.7,43.3,2,6,9,12,606,541,462,358,19,24,10,39,6,3,6,7,1,0,14,13,0,0,2007,7.41,19,4.79,25,69.54,23,44.06,23
5744,West Ham,Man Utd,1,0,39.2,60.8,2,9,10,24,467,669,308,476,19,19,29,33,1,11,0,1,3,2,25,10,0,0,2007,79.63,22,7.7,23,31.01,25,20.52,29
5738,Charlton,Liverpool,0,3,49.7,50.3,1,9,8,24,563,581,422,420,23,19,18,27,2,8,3,5,1,1,9,5,0,0,2007,24.68,31,2.59,36,52.44,27,23.94,28
5736,Arsenal,Portsmouth,2,2,56.8,43.2,9,6,15,13,614,505,442,342,30,32,18,30,7,4,3,3,0,2,15,13,0,0,2007,17.1,18,14.85,21,10.37,28,1.43,32
5739,Newcastle,Watford,2,1,59.9,40.1,3,8,14,12,620,464,438,276,19,20,23,25,4,8,2,2,0,0,6,18,0,0,2007,36.34,8,12.74,14,11.97,29,15.39,23
5740,Reading,Blackburn,1,2,48.8,51.2,4,5,9,10,465,463,319,343,15,33,19,20,9,3,0,7,1,2,21,10,0,0,2007,10.52,25,0.0,19,18.84,21,19.28,25
5741,Wigan,Sheffield Utd,0,1,53.3,46.7,5,4,16,13,534,508,350,322,18,20,18,37,6,2,2,5,0,2,11,13,0,0,2007,29.24,23,27.73,25,20.55,35,3.79,38
5737,Aston Villa,Bolton,0,1,58.0,42.0,7,2,20,8,626,486,437,324,23,25,33,28,8,2,0,1,0,4,17,21,0,0,2007,28.16,17,2.08,18,19.38,16,4.39,16
5734,Chelsea,Newcastle,1,0,59.5,40.5,7,1,20,7,644,473,459,307,23,27,17,34,7,2,4,2,2,2,18,15,0,0,2007,101.43,23,59.96,22,36.34,8,12.74,14
5735,Wigan,Arsenal,0,1,44.7,55.3,5,2,18,7,547,650,366,445,20,27,34,50,4,7,1,3,1,0,10,7,0,0,2007,29.24,23,27.73,25,17.1,18,14.85,21
5733,Sheffield Utd,Aston Villa,2,2,54.0,46.0,8,4,24,11,522,453,315,269,23,22,34,44,10,4,2,2,2,1,14,19,0,0,2007,20.55,35,3.79,38,28.16,17,2.08,18
5732,Chelsea,Arsenal,1,1,52.8,47.2,9,3,26,13,597,558,402,341,25,25,25,37,4,5,4,1,2,2,19,17,0,0,2007,101.43,23,59.96,22,17.1,18,14.85,21
5727,Man Utd,Man City,3,1,53.5,46.5,10,3,22,17,672,595,466,393,30,41,60,29,7,4,2,1,1,2,15,22,0,1,2007,31.01,25,20.52,29,7.41,19,4.79,25
5724,Blackburn,Newcastle,1,3,49.2,50.8,4,7,12,16,581,594,385,404,29,17,32,45,7,4,7,1,1,2,10,5,1,0,2007,18.84,21,19.28,25,36.34,8,12.74,14
5726,Liverpool,Fulham,4,0,60.0,40.0,10,2,35,6,676,484,466,323,25,28,13,28,14,1,6,3,1,1,8,12,0,0,2007,52.44,27,23.94,28,15.73,19,11.99,26
5728,Middlesbrough,Wigan,1,1,59.7,40.3,7,4,14,10,574,445,390,266,14,23,25,56,7,4,7,1,2,1,13,9,0,0,2007,12.88,20,5.33,24,29.24,23,27.73,25
5729,Portsmouth,Everton,2,0,55.3,44.7,7,3,17,10,604,496,376,301,17,30,75,41,6,4,4,2,2,4,20,13,0,0,2007,10.37,28,1.43,32,20.41,11,2.85,16
5730,Spurs,Charlton,5,1,49.6,50.4,7,1,14,12,563,616,390,415,20,32,24,40,5,9,3,4,2,4,8,14,0,0,2007,69.54,23,44.06,23,24.68,31,2.59,36
5731,Watford,Reading,0,0,54.1,45.9,4,1,7,6,500,393,304,259,15,13,63,12,2,5,4,5,0,1,16,14,0,0,2007,11.97,29,15.39,23,10.52,25,0.0,19
5725,Bolton,West Ham,4,0,45.1,54.9,5,0,14,4,535,580,365,450,26,12,24,23,4,3,2,2,2,2,13,13,0,0,2007,19.38,16,4.39,16,79.63,22,7.7,23
5722,Newcastle,Reading,3,2,55.3,44.7,8,3,17,13,597,494,429,320,17,22,27,16,1,8,1,5,1,1,13,14,0,0,2007,36.34,8,12.74,14,10.52,25,0.0,19
5723,West Ham,Wigan,0,2,56.0,44.0,1,5,14,13,473,374,286,216,10,11,44,31,6,9,3,3,0,3,13,16,0,0,2007,79.63,22,7.7,23,29.24,23,27.73,25
5720,Charlton,Blackburn,1,0,46.1,53.9,8,1,16,6,561,592,364,427,24,33,22,23,5,4,2,6,1,2,13,15,0,0,2007,24.68,31,2.59,36,18.84,21,19.28,25
5721,Spurs,Middlesbrough,2,1,51.6,48.4,6,3,23,9,581,544,400,384,22,23,21,34,7,5,2,1,0,3,11,17,1,1,2007,69.54,23,44.06,23,12.88,20,5.33,24
5719,Man City,Watford,0,0,51.4,48.6,8,2,13,6,498,494,288,271,25,21,74,54,9,8,1,2,1,3,12,17,0,0,2007,7.41,19,4.79,25,11.97,29,15.39,23
5718,Everton,West Ham,2,0,43.2,56.8,5,7,11,18,495,583,306,403,20,17,58,22,3,14,0,2,2,2,16,10,0,0,2007,20.41,11,2.85,16,79.63,22,7.7,23
5711,Arsenal,Spurs,3,0,56.3,43.7,6,1,9,6,694,575,523,398,45,44,25,30,3,2,3,3,1,2,15,15,0,0,2007,17.1,18,14.85,21,69.54,23,44.06,23
5712,Blackburn,Fulham,2,0,52.3,47.7,6,1,13,6,543,468,341,290,20,22,52,37,3,3,1,2,2,2,19,14,0,0,2007,18.84,21,19.28,25,15.73,19,11.99,26
5714,Portsmouth,Aston Villa,2,2,54.0,46.0,5,5,20,12,507,454,331,281,22,30,31,32,6,7,1,3,1,4,14,24,1,0,2007,10.37,28,1.43,32,28.16,17,2.08,18
5715,Reading,Bolton,1,0,51.9,48.1,3,4,12,11,557,488,341,324,15,16,35,25,5,4,0,4,0,3,12,16,0,0,2007,10.52,25,0.0,19,19.38,16,4.39,16
5716,Sheffield Utd,Charlton,2,1,54.0,46.0,7,5,27,10,535,499,346,306,15,28,28,46,12,3,3,1,1,1,16,17,0,0,2007,20.55,35,3.79,38,24.68,31,2.59,36
5717,Wigan,Liverpool,0,4,39.6,60.4,4,4,15,8,335,527,219,325,16,19,10,62,8,2,5,8,2,2,9,18,0,0,2007,29.24,23,27.73,25,52.44,27,23.94,28
5713,Middlesbrough,Man Utd,1,2,43.7,56.3,2,6,14,13,495,632,340,457,21,22,15,40,6,9,2,1,2,3,12,17,0,0,2007,12.88,20,5.33,24,31.01,25,20.52,29
5706,Aston Villa,Man City,1,3,50.6,49.4,4,8,10,14,563,570,406,394,27,37,20,20,1,5,2,3,1,0,16,14,0,0,2007,28.16,17,2.08,18,7.41,19,4.79,25
5707,Bolton,Chelsea,0,1,46.0,54.0,2,9,6,17,515,641,357,423,29,23,12,51,3,5,3,0,3,1,13,14,0,0,2007,19.38,16,4.39,16,101.43,23,59.96,22
5709,Liverpool,Portsmouth,0,0,65.7,34.3,4,0,17,3,709,437,527,277,27,34,11,24,5,1,2,3,2,3,14,13,0,0,2007,52.44,27,23.94,28,10.37,28,1.43,32
5710,Man Utd,Everton,3,0,64.5,35.5,4,2,18,7,657,408,501,262,26,23,18,22,3,2,1,1,1,1,16,19,0,0,2007,31.01,25,20.52,29,20.41,11,2.85,16
5708,Fulham,Arsenal,2,1,42.0,58.0,4,4,16,11,502,603,309,438,34,28,31,25,6,6,1,4,4,5,18,15,0,1,2007,15.73,19,11.99,26,17.1,18,14.85,21
5705,Watford,Sheffield Utd,0,1,53.1,46.9,5,5,12,19,484,468,308,270,19,22,36,47,6,1,2,3,2,1,20,11,1,0,2007,11.97,29,15.39,23,20.55,35,3.79,38
5703,Newcastle,Portsmouth,1,0,56.1,43.9,5,0,16,8,653,551,440,353,25,35,37,32,10,3,6,1,2,2,13,14,0,0,2007,36.34,8,12.74,14,10.37,28,1.43,32
5704,Spurs,Wigan,3,1,53.0,47.0,6,3,11,9,552,445,355,317,21,27,43,10,3,2,6,2,2,4,14,19,0,0,2007,69.54,23,44.06,23,29.24,23,27.73,25
5702,Man Utd,Chelsea,1,1,42.3,57.7,3,3,9,11,488,610,310,443,28,27,35,26,3,2,0,3,1,3,16,14,0,0,2007,31.01,25,20.52,29,101.43,23,59.96,22
5698,Charlton,Everton,1,1,53.4,46.6,4,3,15,12,634,532,420,363,25,31,58,17,6,7,1,3,2,0,16,15,0,0,2007,24.68,31,2.59,36,20.41,11,2.85,16
5696,Aston Villa,Middlesbrough,1,1,57.0,43.0,5,3,13,12,570,482,369,282,28,34,45,60,9,4,4,1,1,3,18,11,0,0,2007,28.16,17,2.08,18,12.88,20,5.33,24
5699,Fulham,Reading,0,1,55.8,44.2,3,2,11,11,547,468,364,293,34,26,21,33,4,3,2,3,0,3,7,16,1,0,2007,15.73,19,11.99,26,10.52,25,0.0,19
5700,Liverpool,Man City,1,0,68.2,31.8,4,2,17,7,668,440,495,231,19,28,11,60,8,2,2,8,2,1,10,22,0,0,2007,52.44,27,23.94,28,7.41,19,4.79,25
5701,West Ham,Sheffield Utd,1,0,56.3,43.7,3,2,13,15,444,370,293,216,16,12,25,23,5,9,1,0,2,4,15,25,0,0,2007,79.63,22,7.7,23,20.55,35,3.79,38
5697,Bolton,Arsenal,3,1,40.3,59.7,5,5,11,16,488,688,315,470,32,28,33,39,7,11,1,0,3,4,13,8,0,0,2007,19.38,16,4.39,16,17.1,18,14.85,21
5695,Wigan,Aston Villa,0,0,54.5,45.5,2,1,14,7,608,508,410,341,18,23,43,24,7,6,0,5,1,0,6,12,0,0,2007,29.24,23,27.73,25,28.16,17,2.08,18
5694,Blackburn,Spurs,1,1,56.1,43.9,3,4,9,13,586,494,429,349,18,18,22,27,4,5,5,4,0,1,18,16,1,1,2007,18.84,21,19.28,25,69.54,23,44.06,23
5689,Man City,Fulham,3,1,50.2,49.8,6,2,14,7,530,536,371,364,30,23,25,30,5,0,2,3,1,1,25,12,0,0,2007,7.41,19,4.79,25,15.73,19,11.99,26
5686,Arsenal,Newcastle,1,1,61.7,38.3,8,1,29,2,678,520,514,320,25,35,4,42,11,1,3,0,2,5,11,10,0,0,2007,17.1,18,14.85,21,36.34,8,12.74,14
5687,Chelsea,West Ham,1,0,56.5,43.5,6,0,25,8,666,531,492,342,21,27,28,31,5,6,7,0,1,4,11,10,0,0,2007,101.43,23,59.96,22,79.63,22,7.7,23
5688,Everton,Bolton,1,0,48.9,51.1,3,2,9,13,521,503,335,348,18,18,44,22,5,8,1,1,3,1,19,15,0,0,2007,20.41,11,2.85,16,19.38,16,4.39,16
5691,Portsmouth,Watford,2,1,64.2,35.8,8,3,18,8,481,294,280,151,16,19,45,29,9,5,8,1,1,3,14,20,0,0,2007,10.37,28,1.43,32,11.97,29,15.39,23
5692,Reading,Charlton,2,0,47.0,53.0,4,4,15,7,519,546,346,386,17,23,25,30,4,9,4,3,0,4,10,12,0,0,2007,10.52,25,0.0,19,24.68,31,2.59,36
5693,Sheffield Utd,Man Utd,1,2,28.3,71.7,2,10,6,24,357,701,213,556,23,14,42,16,0,14,0,2,1,1,18,12,0,0,2007,20.55,35,3.79,38,31.01,25,20.52,29
5690,Middlesbrough,Liverpool,0,0,38.0,62.0,1,9,1,19,528,764,354,579,28,15,39,18,2,12,1,2,0,0,14,4,0,0,2007,12.88,20,5.33,24,52.44,27,23.94,28
5685,Reading,Spurs,3,1,44.3,55.7,4,4,12,12,514,645,350,449,22,21,22,27,7,2,2,5,1,1,14,7,0,0,2007,10.52,25,0.0,19,69.54,23,44.06,23
5684,Arsenal,Liverpool,3,0,50.6,49.4,8,2,8,12,674,668,504,492,27,37,30,19,2,6,2,4,2,3,9,11,0,0,2007,17.1,18,14.85,21,52.44,27,23.94,28
5679,Man City,Newcastle,0,0,46.4,53.6,5,1,16,13,513,540,309,372,35,24,43,21,6,5,1,0,1,3,18,11,0,0,2007,7.41,19,4.79,25,36.34,8,12.74,14
5677,Chelsea,Watford,4,0,62.5,37.5,6,1,23,3,607,407,420,236,19,14,24,33,9,4,5,1,1,1,14,14,0,0,2007,101.43,23,59.96,22,11.97,29,15.39,23
5678,Everton,Aston Villa,0,1,51.6,48.4,2,7,11,18,525,511,350,343,15,20,34,42,6,2,1,1,2,3,17,19,0,0,2007,20.41,11,2.85,16,28.16,17,2.08,18
5680,Middlesbrough,West Ham,1,0,43.0,57.0,3,2,14,10,492,620,315,444,22,15,38,27,7,1,3,2,1,3,7,11,0,0,2007,12.88,20,5.33,24,79.63,22,7.7,23
5681,Portsmouth,Fulham,1,1,56.2,43.8,9,2,29,7,538,476,330,263,25,27,28,52,20,5,7,1,0,3,11,8,0,0,2007,10.37,28,1.43,32,15.73,19,11.99,26
5682,Sheffield Utd,Bolton,2,2,51.0,49.0,5,6,12,10,489,496,315,286,20,23,14,43,4,5,0,0,1,1,11,20,0,0,2007,20.55,35,3.79,38,19.38,16,4.39,16
5683,Wigan,Charlton,3,2,36.0,64.0,4,2,8,5,375,536,217,404,18,18,43,15,2,2,0,4,2,0,18,11,0,0,2007,29.24,23,27.73,25,24.68,31,2.59,36
5676,Blackburn,Man Utd,0,1,45.9,54.1,1,5,9,14,574,675,408,495,28,23,17,38,6,4,6,2,4,3,18,9,0,0,2007,18.84,21,19.28,25,31.01,25,20.52,29
5675,West Ham,Arsenal,1,0,46.8,53.2,4,2,11,14,529,624,385,451,26,28,9,38,8,3,3,5,3,2,12,9,0,0,2007,79.63,22,7.7,23,17.1,18,14.85,21
5673,Aston Villa,Blackburn,2,0,40.4,59.6,4,2,10,6,515,663,338,524,26,20,29,13,4,3,5,1,1,3,17,16,0,0,2007,28.16,17,2.08,18,18.84,21,19.28,25
5674,Spurs,Chelsea,2,1,40.8,59.2,2,4,13,23,493,653,306,442,26,34,55,27,7,10,1,2,3,4,17,15,0,1,2007,69.54,23,44.06,23,101.43,23,59.96,22
5666,Bolton,Wigan,0,1,57.3,42.7,0,2,12,9,520,432,378,273,16,16,20,34,5,3,5,0,1,2,15,20,0,0,2007,19.38,16,4.39,16,29.24,23,27.73,25
