MatchID,Possession_home,Possession_away,Shots_on_target_home,Shots_on_target_away,Shots_home,Shots_away,Touches_home,Touches_away,Passes_home,Passes_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Corners_home,Corners_away,Offsides_home,Offsides_away,Yellow_cards_home,Yellow_cards_away,Fouls_conceded_home,Fouls_conceded_away,Red_cards_home,Red_cards_away
7687,32.4,67.6,3,3,11,21,515,849,282,608,26,29,38,17,3,9,2,5,1,2,12,9,,
7688,75,25,2,2,12,9,1008,424,836,265,15,12,24,39,9,2,1,0,1,3,10,15,,
7686,53.3,46.7,4,3,16,14,716,654,512,452,23,23,19,28,9,4,1,2,2,1,9,10,,
7685,48.6,51.4,3,6,14,9,635,669,420,437,30,24,24,32,0,5,0,4,5,2,15,6,,
7680,41.8,58.2,2,6,6,20,596,768,399,558,18,18,44,16,1,11,,,,,5,6,,
7678,46.1,53.9,6,4,16,16,543,604,347,418,10,12,34,36,5,8,1,1,2,2,15,14,,
7679,44.3,55.7,9,8,12,17,565,658,361,443,24,22,34,14,2,6,8,4,0,4,11,13,,
7681,40.3,59.7,7,2,19,9,488,619,288,433,21,23,24,26,7,1,1,1,2,2,11,19,,
7682,48.3,51.7,2,5,12,16,556,558,305,342,19,18,61,40,5,1,0,2,,,10,10,,
7683,30.9,69.1,3,3,15,16,489,885,288,677,28,15,22,23,2,4,1,0,,,10,6,,
7684,49.7,50.3,6,4,14,13,617,642,392,413,8,24,30,66,13,3,0,1,1,0,12,10,1,0
7677,38.9,61.1,5,5,16,11,529,708,319,503,18,21,34,16,5,5,0,5,0,2,10,15,,
7676,46,54,2,6,7,14,630,727,425,504,23,25,18,30,4,5,3,5,3,3,17,15,,
7674,60.8,39.2,1,6,11,15,726,551,555,351,15,23,10,42,3,2,1,6,0,4,6,10,,
7675,55.3,44.7,4,8,10,18,744,657,527,428,26,19,24,24,9,2,4,4,,,9,11,,
7667,52.6,47.4,7,4,16,8,682,594,460,412,17,11,47,40,9,3,2,0,1,1,12,11,,
7668,39.6,60.4,6,5,14,18,535,669,340,492,21,8,39,8,0,9,3,1,1,1,15,11,1,0
7669,60.2,39.8,7,3,25,9,757,538,550,350,17,21,28,20,8,2,2,0,3,1,11,9,,
7670,68.7,31.3,1,1,15,3,822,499,623,283,16,22,15,71,11,1,3,0,0,3,6,11,,
7671,62.8,37.2,8,1,23,10,746,515,536,317,25,21,28,29,11,3,2,0,0,1,8,7,,
7672,68.4,31.6,7,3,28,5,824,483,575,258,10,28,20,48,8,1,3,1,1,3,6,13,,
7673,54.7,45.3,7,3,19,8,708,609,481,417,16,24,20,42,10,5,1,0,0,1,6,15,,
7666,62.1,37.9,4,0,16,13,835,568,620,361,11,18,51,35,6,4,1,0,1,3,6,16,,
7664,48.8,51.2,3,7,10,15,561,579,331,360,17,16,39,47,6,9,3,1,1,3,8,11,,
7665,39.7,60.3,5,3,10,6,522,703,326,482,19,33,24,24,4,4,1,5,1,2,17,15,,
7662,68.2,31.8,5,1,20,8,850,482,632,296,14,20,22,40,14,7,6,3,0,5,4,15,,
7663,63.4,36.6,5,6,23,11,738,485,567,312,12,15,9,21,9,6,0,2,1,0,10,7,,
7661,36,64,6,6,11,16,539,778,331,593,19,18,44,5,5,6,,,0,1,13,8,1,0
7656,50.4,49.6,1,5,11,9,661,690,438,468,24,15,19,65,14,0,1,1,2,4,10,6,,
7657,56.4,43.6,6,3,17,9,632,563,421,320,17,18,29,81,8,3,1,1,2,1,9,7,,
7659,39.4,60.6,3,5,8,15,482,661,302,470,12,8,35,47,2,5,1,1,2,1,12,13,1,0
7660,35.3,64.7,4,7,9,17,482,778,315,589,15,18,19,24,0,5,1,2,3,2,11,9,,
